Node,forT,P,Q
131,69,0.000000000000,0.000000000000
131,70,0.000000000000,0.000000000000
133,68,41.396094435030,0.000000000000
133,69,41.074301681190,0.000000000000
133,70,39.864384235610,0.000000000000
134,68,0.000000000000,0.000000000000
134,69,0.000000000000,0.000000000000
134,70,0.000000000000,0.000000000000
135,68,3.605769230769,0.000000000000
135,69,3.605769230769,0.000000000000
135,70,3.605769230769,0.000000000000
137,68,66.000000000000,0.000000000000
137,69,66.000000000000,0.000000000000
137,70,66.000000000000,0.000000000000
138,68,0.000000000000,0.000000000000
138,69,0.000000000000,0.000000000000
138,70,0.000000000000,0.000000000000
139,68,12.000000000000,0.000000000000
139,69,12.000000000000,0.000000000000
139,70,12.000000000000,0.000000000000
140,68,0.000000000000,0.000000000000
140,69,0.000000000000,0.000000000000
140,70,0.000000000000,0.000000000000
141,68,0.000000000000,0.000000000000
141,69,0.000000000000,0.000000000000
141,70,0.000000000000,0.000000000000
145,68,0.000000000000,0.000000000000
145,69,0.000000000000,0.000000000000
145,70,0.000000000000,0.000000000000
146,68,0.000000000000,0.000000000000
146,69,0.000000000000,0.000000000000
146,70,0.000000000000,0.000000000000
147,68,0.000000000000,0.000000000000
147,69,0.000000000000,0.000000000000
147,70,0.000000000000,0.000000000000
148,68,0.000000000000,0.000000000000
148,69,0.000000000000,0.000000000000
148,70,0.000000000000,0.000000000000
149,68,0.000000000000,0.000000000000
149,69,0.000000000000,0.000000000000
149,70,0.000000000000,0.000000000000
150,68,0.000000000000,0.000000000000
150,69,0.000000000000,0.000000000000
150,70,0.000000000000,0.000000000000
151,68,0.150000000000,0.000000000000
151,69,0.150000000000,0.000000000000
151,70,0.150000000000,0.000000000000
152,68,0.000000000000,0.000000000000
152,69,0.000000000000,0.000000000000
152,70,0.000000000000,0.000000000000
153,68,0.000000000000,0.000000000000
153,69,0.000000000000,0.000000000000
153,70,0.000000000000,0.000000000000
154,68,0.000000000000,0.000000000000
154,69,0.000000000000,0.000000000000
154,70,0.000000000000,0.000000000000
155,68,0.000000000000,0.000000000000
155,69,0.000000000000,0.000000000000
155,70,0.000000000000,0.000000000000
156,68,0.000000000000,0.000000000000
156,69,0.000000000000,0.000000000000
156,70,0.000000000000,0.000000000000
157,68,0.000000000000,0.000000000000
157,69,0.000000000000,0.000000000000
157,70,0.000000000000,0.000000000000
161,68,4.168290458312,0.000000000000
161,69,4.110959279850,0.000000000000
161,70,3.895398201578,0.000000000000
162,68,0.000000000000,0.000000000000
162,69,0.000000000000,0.000000000000
162,70,0.000000000000,0.000000000000
163,68,0.000000000000,0.000000000000
163,69,0.000000000000,0.000000000000
163,70,0.000000000000,0.000000000000
164,68,0.000000000000,0.000000000000
164,69,0.000000000000,0.000000000000
164,70,0.000000000000,0.000000000000
169,68,4.000000000000,0.000000000000
169,69,4.000000000000,0.000000000000
169,70,4.000000000000,0.000000000000
170,68,0.000000000000,0.000000000000
170,69,0.000000000000,0.000000000000
170,70,0.000000000000,0.000000000000
171,68,0.000000000000,0.000000000000
171,69,0.000000000000,0.000000000000
171,70,0.000000000000,0.000000000000
173,68,0.000000000000,0.000000000000
173,69,0.000000000000,0.000000000000
173,70,0.000000000000,0.000000000000
174,68,0.000000000000,0.000000000000
174,69,0.000000000000,0.000000000000
174,70,0.000000000000,0.000000000000
175,68,0.000000000000,0.000000000000
175,69,0.000000000000,0.000000000000
175,70,0.000000000000,0.000000000000
176,68,0.000000000000,0.000000000000
176,69,0.000000000000,0.000000000000
176,70,0.000000000000,0.000000000000
182,68,0.000000000000,0.000000000000
182,69,0.000000000000,0.000000000000
182,70,0.000000000000,0.000000000000
183,68,20.000000000000,0.000000000000
183,69,20.000000000000,0.000000000000
183,70,20.000000000000,0.000000000000
184,68,0.000000000000,0.000000000000
184,69,0.000000000000,0.000000000000
184,70,0.000000000000,0.000000000000
185,68,0.000000000000,0.000000000000
185,69,0.000000000000,0.000000000000
185,70,0.000000000000,0.000000000000
186,68,0.000000000000,0.000000000000
186,69,0.000000000000,0.000000000000
186,70,0.000000000000,0.000000000000
187,68,0.000000000000,0.000000000000
187,69,0.000000000000,0.000000000000
187,70,0.000000000000,0.000000000000
188,68,4.000000000000,0.000000000000
188,69,4.000000000000,0.000000000000
188,70,4.000000000000,0.000000000000
189,68,0.000000000000,0.000000000000
189,69,0.000000000000,0.000000000000
189,70,0.000000000000,0.000000000000
190,68,0.000000000000,0.000000000000
190,69,0.000000000000,0.000000000000
190,70,0.000000000000,0.000000000000
191,68,0.000000000000,0.000000000000
191,69,0.000000000000,0.000000000000
191,70,0.000000000000,0.000000000000
192,68,17.170329670330,0.000000000000
192,69,17.170329670330,0.000000000000
192,70,17.170329670330,0.000000000000
193,68,0.000000000000,0.000000000000
193,69,0.000000000000,0.000000000000
193,70,0.000000000000,0.000000000000
194,68,0.000000000000,0.000000000000
194,69,0.000000000000,0.000000000000
194,70,0.000000000000,0.000000000000
195,68,-52.995665256900,-0.214500000000
195,69,-51.256616951480,-0.214500000000
195,70,-49.997084371590,-0.214500000000
196,68,0.000000000000,0.000000000000
196,69,0.000000000000,0.000000000000
196,70,0.000000000000,0.000000000000
197,68,0.000000000000,0.000000000000
197,69,0.000000000000,0.000000000000
197,70,0.000000000000,0.000000000000
198,68,0.000000000000,0.000000000000
198,69,0.000000000000,0.000000000000
198,70,0.000000000000,0.000000000000
199,68,0.000000000000,0.000000000000
199,69,0.000000000000,0.000000000000
199,70,0.000000000000,0.000000000000
200,68,12.875608364660,0.000000000000
200,69,12.855312666140,0.000000000000
200,70,12.779002309800,0.000000000000
201,68,0.000000000000,0.000000000000
201,69,0.000000000000,0.000000000000
201,70,0.000000000000,0.000000000000
202,68,0.000000000000,0.000000000000
202,69,0.000000000000,0.000000000000
202,70,0.000000000000,0.000000000000
203,68,35.000000000000,0.000000000000
203,69,35.000000000000,0.000000000000
203,70,35.000000000000,0.000000000000
204,68,0.000000000000,0.000000000000
204,69,0.000000000000,0.000000000000
204,70,0.000000000000,0.000000000000
205,68,0.000000000000,0.000000000000
205,69,0.000000000000,0.000000000000
205,70,0.000000000000,0.000000000000
206,68,0.000000000000,0.000000000000
206,69,0.000000000000,0.000000000000
206,70,0.000000000000,0.000000000000
207,68,200.000000000000,0.000000000000
207,69,200.000000000000,0.000000000000
207,70,200.000000000000,0.000000000000
208,68,0.000000000000,0.000000000000
208,69,0.000000000000,0.000000000000
208,70,0.000000000000,0.000000000000
209,68,0.000000000000,0.000000000000
209,69,0.000000000000,0.000000000000
209,70,0.000000000000,0.000000000000
223,68,0.000000000000,0.000000000000
223,69,0.000000000000,0.000000000000
223,70,0.000000000000,0.000000000000
224,68,176.960166907700,0.000000000000
224,69,176.960166907700,0.000000000000
224,70,176.960166907700,0.000000000000
225,68,0.000000000000,0.000000000000
225,69,0.000000000000,0.000000000000
225,70,0.000000000000,0.000000000000
226,68,0.000000000000,0.000000000000
226,69,0.000000000000,0.000000000000
226,70,0.000000000000,0.000000000000
227,68,0.000000000000,0.000000000000
227,69,0.000000000000,0.000000000000
227,70,0.000000000000,0.000000000000
228,68,0.000000000000,0.000000000000
228,69,0.000000000000,0.000000000000
228,70,0.000000000000,0.000000000000
244,68,66.000000000000,0.000000000000
244,69,66.000000000000,0.000000000000
244,70,66.000000000000,0.000000000000
245,68,0.000000000000,0.000000000000
245,69,0.000000000000,0.000000000000
245,70,0.000000000000,0.000000000000
246,68,0.000000000000,0.000000000000
246,69,0.000000000000,0.000000000000
246,70,0.000000000000,0.000000000000
248,68,0.000000000000,0.000000000000
248,69,0.000000000000,0.000000000000
248,70,0.000000000000,0.000000000000
249,68,0.000000000000,0.000000000000
249,69,0.000000000000,0.000000000000
249,70,0.000000000000,0.000000000000
265,68,0.000000000000,0.000000000000
265,69,0.000000000000,0.000000000000
265,70,0.000000000000,0.000000000000
266,68,7.000000000000,0.000000000000
266,69,7.000000000000,0.000000000000
266,70,7.000000000000,0.000000000000
267,68,0.000000000000,0.000000000000
267,69,0.000000000000,0.000000000000
267,70,0.000000000000,0.000000000000
268,68,0.000000000000,0.000000000000
268,69,0.000000000000,0.000000000000
268,70,0.000000000000,0.000000000000
269,68,0.000000000000,0.000000000000
269,69,0.000000000000,0.000000000000
269,70,0.000000000000,0.000000000000
270,68,0.000000000000,0.000000000000
270,69,0.000000000000,0.000000000000
270,70,0.000000000000,0.000000000000
271,68,0.000000000000,0.000000000000
271,69,0.000000000000,0.000000000000
271,70,0.000000000000,0.000000000000
272,68,0.000000000000,0.000000000000
272,69,0.000000000000,0.000000000000
272,70,0.000000000000,0.000000000000
273,68,0.000000000000,0.000000000000
273,69,0.000000000000,0.000000000000
273,70,0.000000000000,0.000000000000
274,68,0.000000000000,0.000000000000
274,69,0.000000000000,0.000000000000
274,70,0.000000000000,0.000000000000
275,68,0.000000000000,0.000000000000
275,69,0.000000000000,0.000000000000
275,70,0.000000000000,0.000000000000
276,68,21.000000000000,0.000000000000
276,69,21.000000000000,0.000000000000
276,70,21.000000000000,0.000000000000
277,68,0.000000000000,0.000000000000
277,69,0.000000000000,0.000000000000
277,70,0.000000000000,0.000000000000
278,68,0.000000000000,0.000000000000
278,69,0.000000000000,0.000000000000
278,70,0.000000000000,0.000000000000
281,68,0.000000000000,0.000000000000
281,69,0.000000000000,0.000000000000
281,70,0.000000000000,0.000000000000
298,68,0.000000000000,0.000000000000
298,69,0.000000000000,0.000000000000
298,70,0.000000000000,0.000000000000
299,68,0.000000000000,0.000000000000
299,69,0.000000000000,0.000000000000
299,70,0.000000000000,0.000000000000
300,68,0.000000000000,0.000000000000
300,69,0.000000000000,0.000000000000
300,70,0.000000000000,0.000000000000
301,68,37.360000000000,0.000000000000
301,69,37.360000000000,0.000000000000
301,70,37.360000000000,0.000000000000
303,68,0.000000000000,0.000000000000
303,69,0.000000000000,0.000000000000
303,70,0.000000000000,0.000000000000
304,68,0.000000000000,0.000000000000
304,69,0.000000000000,0.000000000000
304,70,0.000000000000,0.000000000000
305,68,0.000000000000,0.000000000000
305,69,0.000000000000,0.000000000000
305,70,0.000000000000,0.000000000000
307,68,0.000000000000,0.000000000000
307,69,0.000000000000,0.000000000000
307,70,0.000000000000,0.000000000000
308,68,0.000000000000,0.000000000000
308,69,0.000000000000,0.000000000000
308,70,0.000000000000,0.000000000000
309,68,0.000000000000,0.000000000000
309,69,0.000000000000,0.000000000000
309,70,0.000000000000,0.000000000000
310,68,0.000000000000,0.000000000000
310,69,0.000000000000,0.000000000000
310,70,0.000000000000,0.000000000000
314,68,0.000000000000,0.000000000000
314,69,0.000000000000,0.000000000000
314,70,0.000000000000,0.000000000000
315,68,0.000000000000,0.000000000000
315,69,0.000000000000,0.000000000000
315,70,0.000000000000,0.000000000000
316,68,0.000000000000,0.000000000000
316,69,0.000000000000,0.000000000000
316,70,0.000000000000,0.000000000000
317,68,0.000000000000,0.000000000000
317,69,0.000000000000,0.000000000000
317,70,0.000000000000,0.000000000000
318,68,0.000000000000,0.000000000000
318,69,0.000000000000,0.000000000000
318,70,0.000000000000,0.000000000000
320,68,0.000000000000,0.000000000000
320,69,0.000000000000,0.000000000000
320,70,0.000000000000,0.000000000000
322,68,0.000000000000,0.000000000000
322,69,0.000000000000,0.000000000000
322,70,0.000000000000,0.000000000000
323,68,0.000000000000,0.000000000000
323,69,0.000000000000,0.000000000000
323,70,0.000000000000,0.000000000000
325,68,88.068548181970,0.000000000000
325,69,88.068548181970,0.000000000000
325,70,88.068548181970,0.000000000000
326,68,0.000000000000,0.000000000000
326,69,0.000000000000,0.000000000000
326,70,0.000000000000,0.000000000000
327,68,0.000000000000,0.000000000000
327,69,0.000000000000,0.000000000000
327,70,0.000000000000,0.000000000000
328,68,0.000000000000,0.000000000000
328,69,0.000000000000,0.000000000000
328,70,0.000000000000,0.000000000000
329,68,0.000000000000,0.000000000000
329,69,0.000000000000,0.000000000000
329,70,0.000000000000,0.000000000000
330,68,40.000000000000,0.000000000000
330,69,40.000000000000,0.000000000000
330,70,40.000000000000,0.000000000000
331,68,0.000000000000,0.000000000000
331,69,0.000000000000,0.000000000000
331,70,0.000000000000,0.000000000000
332,68,0.000000000000,0.000000000000
332,69,0.000000000000,0.000000000000
332,70,0.000000000000,0.000000000000
333,68,0.000000000000,0.000000000000
333,69,0.000000000000,0.000000000000
333,70,0.000000000000,0.000000000000
334,68,0.000000000000,0.000000000000
334,69,0.000000000000,0.000000000000
334,70,0.000000000000,0.000000000000
335,68,0.000000000000,0.000000000000
335,69,0.000000000000,0.000000000000
335,70,0.000000000000,0.000000000000
336,68,9.000000000000,0.000000000000
336,69,9.000000000000,0.000000000000
336,70,9.000000000000,0.000000000000
337,68,0.000000000000,0.000000000000
337,69,0.000000000000,0.000000000000
337,70,0.000000000000,0.000000000000
338,68,0.000000000000,0.000000000000
338,69,0.000000000000,0.000000000000
338,70,0.000000000000,0.000000000000
342,68,-20.714480442630,-0.072000000000
342,69,-19.384001978820,-0.072000000000
342,70,-18.354225697160,-0.072000000000
343,68,0.000000000000,0.000000000000
343,69,0.000000000000,0.000000000000
343,70,0.000000000000,0.000000000000
344,68,0.000000000000,0.000000000000
344,69,0.000000000000,0.000000000000
344,70,0.000000000000,0.000000000000
345,68,0.000000000000,0.000000000000
345,69,0.000000000000,0.000000000000
345,70,0.000000000000,0.000000000000
346,68,0.000000000000,0.000000000000
346,69,0.000000000000,0.000000000000
346,70,0.000000000000,0.000000000000
347,68,0.000000000000,0.000000000000
347,69,0.000000000000,0.000000000000
347,70,0.000000000000,0.000000000000
348,68,0.000000000000,0.000000000000
348,69,0.000000000000,0.000000000000
348,70,0.000000000000,0.000000000000
349,68,0.000000000000,0.000000000000
349,69,0.000000000000,0.000000000000
349,70,0.000000000000,0.000000000000
350,68,0.000000000000,0.000000000000
350,69,0.000000000000,0.000000000000
350,70,0.000000000000,0.000000000000
351,68,0.000000000000,0.000000000000
351,69,0.000000000000,0.000000000000
351,70,0.000000000000,0.000000000000
352,68,0.000000000000,0.000000000000
352,69,0.000000000000,0.000000000000
352,70,0.000000000000,0.000000000000
353,68,0.000000000000,0.000000000000
353,69,0.000000000000,0.000000000000
353,70,0.000000000000,0.000000000000
354,68,0.000000000000,0.000000000000
354,69,0.000000000000,0.000000000000
354,70,0.000000000000,0.000000000000
355,68,0.000000000000,0.000000000000
355,69,0.000000000000,0.000000000000
355,70,0.000000000000,0.000000000000
356,68,110.000000000000,0.000000000000
356,69,110.000000000000,0.000000000000
356,70,110.000000000000,0.000000000000
357,68,0.000000000000,0.000000000000
357,69,0.000000000000,0.000000000000
357,70,0.000000000000,0.000000000000
358,68,0.000000000000,0.000000000000
358,69,0.000000000000,0.000000000000
358,70,0.000000000000,0.000000000000
359,68,0.000000000000,0.000000000000
359,69,0.000000000000,0.000000000000
359,70,0.000000000000,0.000000000000
360,68,0.000000000000,0.000000000000
360,69,0.000000000000,0.000000000000
360,70,0.000000000000,0.000000000000
365,68,0.000000000000,0.000000000000
365,69,0.000000000000,0.000000000000
365,70,0.000000000000,0.000000000000
366,68,0.000000000000,0.000000000000
366,69,0.000000000000,0.000000000000
366,70,0.000000000000,0.000000000000
367,68,0.000000000000,0.000000000000
367,69,0.000000000000,0.000000000000
367,70,0.000000000000,0.000000000000
369,68,14.600000000000,0.000000000000
369,69,14.600000000000,0.000000000000
369,70,14.600000000000,0.000000000000
370,68,0.000000000000,0.000000000000
370,69,0.000000000000,0.000000000000
370,70,0.000000000000,0.000000000000
371,68,51.050000000000,0.000000000000
371,69,51.050000000000,0.000000000000
371,70,51.050000000000,0.000000000000
372,68,0.000000000000,0.000000000000
372,69,0.000000000000,0.000000000000
372,70,0.000000000000,0.000000000000
373,68,0.000000000000,0.000000000000
373,69,0.000000000000,0.000000000000
373,70,0.000000000000,0.000000000000
374,68,0.000000000000,0.000000000000
374,69,0.000000000000,0.000000000000
374,70,0.000000000000,0.000000000000
375,68,0.000000000000,0.000000000000
375,69,0.000000000000,0.000000000000
375,70,0.000000000000,0.000000000000
377,68,0.000000000000,0.000000000000
377,69,0.000000000000,0.000000000000
377,70,0.000000000000,0.000000000000
378,68,0.000000000000,0.000000000000
378,69,0.000000000000,0.000000000000
378,70,0.000000000000,0.000000000000
379,68,0.000000000000,0.000000000000
379,69,0.000000000000,0.000000000000
379,70,0.000000000000,0.000000000000
381,68,0.000000000000,0.000000000000
381,69,0.000000000000,0.000000000000
381,70,0.000000000000,0.000000000000
384,68,0.000000000000,0.000000000000
384,69,0.000000000000,0.000000000000
384,70,0.000000000000,0.000000000000
392,68,10.000001006770,0.000000000000
392,69,9.992308654353,0.000000000000
392,70,9.984616301936,0.000000000000
393,68,0.000000000000,0.000000000000
393,69,0.000000000000,0.000000000000
393,70,0.000000000000,0.000000000000
394,68,0.000000000000,0.000000000000
394,69,0.000000000000,0.000000000000
394,70,0.000000000000,0.000000000000
395,68,0.000000000000,0.000000000000
395,69,0.000000000000,0.000000000000
395,70,0.000000000000,0.000000000000
396,68,0.000000000000,0.000000000000
396,69,0.000000000000,0.000000000000
396,70,0.000000000000,0.000000000000
397,68,12.800000000000,0.000000000000
397,69,12.800000000000,0.000000000000
397,70,12.800000000000,0.000000000000
398,68,0.000000000000,0.000000000000
398,69,0.000000000000,0.000000000000
398,70,0.000000000000,0.000000000000
399,68,0.000000000000,0.000000000000
399,69,0.000000000000,0.000000000000
399,70,0.000000000000,0.000000000000
400,68,0.000000000000,0.000000000000
400,69,0.000000000000,0.000000000000
400,70,0.000000000000,0.000000000000
401,68,0.000000000000,0.000000000000
401,69,0.000000000000,0.000000000000
401,70,0.000000000000,0.000000000000
402,68,0.000000000000,0.000000000000
402,69,0.000000000000,0.000000000000
402,70,0.000000000000,0.000000000000
403,68,0.000000000000,0.000000000000
403,69,0.000000000000,0.000000000000
403,70,0.000000000000,0.000000000000
404,68,0.000000000000,0.000000000000
404,69,0.000000000000,0.000000000000
404,70,0.000000000000,0.000000000000
406,68,0.000000000000,0.000000000000
406,69,0.000000000000,0.000000000000
406,70,0.000000000000,0.000000000000
407,68,0.000000000000,0.000000000000
407,69,0.000000000000,0.000000000000
407,70,0.000000000000,0.000000000000
408,68,75.737799696430,0.000000000000
408,69,75.737799696430,0.000000000000
408,70,75.737799696430,0.000000000000
409,68,0.000000000000,0.000000000000
409,69,0.000000000000,0.000000000000
409,70,0.000000000000,0.000000000000
410,68,0.000000000000,0.000000000000
410,69,0.000000000000,0.000000000000
410,70,0.000000000000,0.000000000000
411,68,0.000000000000,0.000000000000
411,69,0.000000000000,0.000000000000
411,70,0.000000000000,0.000000000000
412,68,0.000000000000,0.000000000000
412,69,0.000000000000,0.000000000000
412,70,0.000000000000,0.000000000000
413,68,0.000000000000,0.000000000000
413,69,0.000000000000,0.000000000000
413,70,0.000000000000,0.000000000000
415,68,0.000000000000,0.000000000000
415,69,0.000000000000,0.000000000000
415,70,0.000000000000,0.000000000000
416,68,0.000000000000,0.000000000000
416,69,0.000000000000,0.000000000000
416,70,0.000000000000,0.000000000000
430,68,80.000000000000,0.000000000000
430,69,80.000000000000,0.000000000000
430,70,80.000000000000,0.000000000000
431,68,0.000000000000,0.000000000000
431,69,0.000000000000,0.000000000000
431,70,0.000000000000,0.000000000000
432,68,0.000000000000,0.000000000000
432,69,0.000000000000,0.000000000000
432,70,0.000000000000,0.000000000000
433,68,0.000000000000,0.000000000000
433,69,0.000000000000,0.000000000000
433,70,0.000000000000,0.000000000000
434,68,0.000000000000,0.000000000000
