Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct
2497,108446,292222,345041,68,0,45.5573970949300000,0.0088698740000000,45.5573970949300000,1,1,0,0
2497,108447,292223,345042,68,0,27.0264752544700000,-0.0116519220000000,27.0264752544700000,1,1,0,0
2497,108448,292224,345043,68,0,43.3391971734200000,0.0198719380000000,43.3391971734200000,1,1,0,0
2687,108449,292225,345044,68,0,30.7572054588100000,-0.0227214400000000,30.7572054588100000,1,1,0,0
2687,108450,292226,345045,68,0,22.5326091209800000,-0.0023613700000000,22.5326091209800000,1,1,0,0
2687,108451,292227,345046,68,0,27.1456379980400000,-0.0106988260000000,27.1456379980400000,1,1,0,0
2687,108452,292228,345047,68,0,43.3066111962800000,0.0172507660000000,43.3066111962800000,1,1,0,0
2687,108453,292229,345048,68,0,29.7856124833600000,-0.0204842300000000,29.7856124833600000,1,1,0,0
2687,108454,292230,345049,68,0,49.2408393231900000,0.0072294440000000,49.2408393231900000,1,1,0,0
2720,108455,292231,345050,68,0,29.9063364106000000,-0.0204705800000000,29.9063364106000000,1,1,0,0
2720,108456,292232,345051,68,0,44.9336003850100000,0.0066284300000000,44.9336003850100000,1,1,0,0
2720,108457,292233,345052,68,0,28.7271200065900000,-0.0148677840000000,28.7271200065900000,1,1,0,0
2720,108458,292234,345053,68,0,42.4248955282600000,0.0165863040000000,42.4248955282600000,1,1,0,0
2720,108459,292235,345054,68,0,30.0463353767700000,-0.0198603500000000,30.0463353767700000,1,1,0,0
2720,108460,292236,345055,68,0,45.2162332469200000,0.0130092520000000,45.2162332469200000,1,1,0,0
2961,108461,292237,345056,68,0,30.6411073648500000,-0.0263284500000000,30.6411073648500000,1,1,0,0
2961,108462,292238,345057,68,0,43.0144475154600000,0.0186004300000000,43.0144475154600000,1,1,0,0
2961,108463,292239,345058,68,0,30.6129659448400000,-0.0214443300000000,30.6129659448400000,1,1,0,0
2961,108464,292240,345059,68,0,42.0761606544000000,0.0250210140000000,42.0761606544000000,1,1,0,0
2961,108465,292241,345060,68,0,29.1977343743000000,-0.0215573120000000,29.1977343743000000,1,1,0,0
2961,108466,292242,345061,68,0,43.6646427450600000,0.0200109200000000,43.6646427450600000,1,1,0,0
3018,108467,292243,345062,68,0,30.5440095512800000,-0.0274727500000000,30.5440095512800000,1,1,0,0
3018,108468,292244,345063,68,0,41.1925464108100000,0.0316725800000000,41.1925464108100000,1,1,0,0
3018,108469,292245,345064,68,0,31.0074761913600000,-0.0341974660000000,31.0074761913600000,1,1,0,0
3018,108470,292246,345065,68,0,41.7616398745100000,0.0335273460000000,41.7616398745100000,1,1,0,0
3018,108471,292247,345066,68,0,30.7192823044900000,-0.0277842620000000,30.7192823044900000,1,1,0,0
3018,108472,292248,345067,68,0,41.2265573249800000,0.0435976440000000,41.2265573249800000,1,1,0,0
3096,108473,292249,345068,68,0,26.7953745702100000,-0.0108831400000000,26.7953745702100000,1,1,0,0
3096,108474,292250,345069,68,0,45.9121549681800000,0.0038748600000000,45.9121549681800000,1,1,0,0
3096,108475,292251,345070,68,0,30.1671290030100000,-0.0189406120000000,30.1671290030100000,1,1,0,0
3096,108476,292252,345071,68,0,46.4714619524700000,0.0093620280000000,46.4714619524700000,1,1,0,0
3096,108477,292253,345072,68,0,27.4613063986700000,-0.0121506860000000,27.4613063986700000,1,1,0,0
3096,108478,292254,345073,68,0,44.0730613486500000,0.0184419700000000,44.0730613486500000,1,1,0,0
3100,108479,292255,345074,68,0,27.0648152640800000,-0.0126131400000000,27.0648152640800000,1,1,0,0
3100,108480,292256,345075,68,0,55.0367291599300000,0.0045492900000000,55.0367291599300000,1,1,0,0
3100,108481,292257,345076,68,0,29.9957628052400000,-0.0200209820000000,29.9957628052400000,1,1,0,0
3100,108482,292258,345077,68,0,48.9900808860300000,0.0090868600000000,48.9900808860300000,1,1,0,0
3100,108483,292259,345078,68,0,30.3835988074500000,-0.0222005320000000,30.3835988074500000,1,1,0,0
3100,108484,292260,345079,68,0,42.7963512477700000,0.0194501560000000,42.7963512477700000,1,1,0,0
4010,108485,292261,345080,68,0,29.4972430364800000,-0.0215864300000000,29.4972430364800000,1,1,0,0
4010,108486,292262,345081,68,0,45.7601091095100000,0.0097150100000000,45.7601091095100000,1,1,0,0
4010,108487,292263,345082,68,0,31.3643555426800000,-0.0263621800000000,31.3643555426800000,1,1,0,0
4010,108488,292264,345083,68,0,42.3044904303900000,0.0169680840000000,42.3044904303900000,1,1,0,0
4010,108489,292265,345084,68,0,30.0282163298500000,-0.0244323200000000,30.0282163298500000,1,1,0,0
4010,108490,292266,345085,68,0,41.7198684911900000,0.0300445260000000,41.7198684911900000,1,1,0,0
4069,108491,292267,345086,68,0,31.0921157924300000,-0.0345183200000000,31.0921157924300000,1,1,0,0
4069,108492,292268,345087,68,0,41.1481671808000000,0.0362130100000000,41.1481671808000000,1,1,0,0
4069,108493,292269,345088,68,0,31.2687093937400000,-0.0371974640000000,31.2687093937400000,1,1,0,0
4069,108494,292270,345089,68,0,41.3188759415000000,0.0378677800000000,41.3188759415000000,1,1,0,0
4069,108495,292271,345090,68,0,30.7792278233800000,-0.0254203500000000,30.7792278233800000,1,1,0,0
4069,108496,292272,345091,68,0,41.3882729478800000,0.0401616020000000,41.3882729478800000,1,1,0,0
4095,108497,292273,345092,68,0,30.4588553710100000,-0.0160832900000000,30.4588553710100000,1,1,0,0
4095,108498,292274,345093,68,0,41.3535055350600000,0.0081300000000000,41.3535055350600000,1,1,0,0
4095,108499,292275,345094,68,0,28.3110353987800000,-0.0100239060000000,28.3110353987800000,1,1,0,0
4095,108500,292276,345095,68,0,42.3294540430600000,0.0157644300000000,42.3294540430600000,1,1,0,0
4095,108501,292277,345096,68,0,28.5731968370200000,-0.0119325320000000,28.5731968370200000,1,1,0,0
4095,108502,292278,345097,68,0,43.7417762033900000,0.0090605840000000,43.7417762033900000,1,1,0,0
4099,108503,292279,345098,68,0,31.8517830496400000,-0.0265607300000000,31.8517830496400000,1,1,0,0
4099,108504,292280,345099,68,0,44.4707955101100000,0.0046424300000000,44.4707955101100000,1,1,0,0
4099,108505,292281,345100,68,0,25.7206932573500000,-0.0111675700000000,25.7206932573500000,1,1,0,0
4099,108506,292282,345101,68,0,41.2349278126800000,0.0261964300000000,41.2349278126800000,1,1,0,0
4099,108507,292283,345102,68,0,29.3922514377900000,-0.0174577420000000,29.3922514377900000,1,1,0,0
4099,108508,292284,345103,68,0,47.1414691150200000,0.0092283040000000,47.1414691150200000,1,1,0,0
4182,108509,292285,345104,68,0,29.2302348656000000,-0.0115721500000000,29.2302348656000000,1,1,0,0
4182,108510,292286,345105,68,0,52.1027027027000000,0.0022200000000000,52.1027027027000000,1,1,0,0
4182,108511,292287,345106,68,0,25.4184881021200000,-0.0063598740000000,25.4184881021200000,1,1,0,0
4182,108512,292288,345107,68,0,48.0347031287000000,0.0057784300000000,48.0347031287000000,1,1,0,0
4182,108513,292289,345108,68,0,30.7817448442600000,-0.0131476720000000,30.7817448442600000,1,1,0,0
4182,108514,292290,345109,68,0,55.3467615650900000,0.0045994440000000,55.3467615650900000,1,1,0,0
4272,108515,292291,345110,68,0,26.3256033210700000,-0.0045744300000000,26.3256033210700000,1,1,0,0
4272,108516,292292,345111,68,0,21.7886238873300000,-0.0038724300000000,21.7886238873300000,1,1,0,0
4272,108517,292293,345112,68,0,30.0473140519100000,-0.0136964300000000,30.0473140519100000,1,1,0,0
4272,108518,292294,345113,68,0,54.3968503937000000,0.0010160000000000,54.3968503937000000,1,1,0,0
4272,108519,292295,345114,68,0,26.0150000113400000,-0.0052897560000000,26.0150000113400000,1,1,0,0
4272,108520,292296,345115,68,0,41.0139488174200000,0.0093004300000000,41.0139488174200000,1,1,0,0
4571,108521,292297,345116,68,0,24.7618852333600000,-0.0078420000000000,24.7618852333600000,1,1,0,0
4571,108522,292298,345117,68,0,47.0229545454500000,0.0035200000000000,47.0229545454500000,1,1,0,0
4571,108523,292299,345118,68,0,30.3241151541900000,-0.0143194440000000,30.3241151541900000,1,1,0,0
4571,108524,292300,345119,68,0,47.0657621890500000,0.0072360000000000,47.0657621890500000,1,1,0,0
4571,108525,292301,345120,68,0,20.4201870475700000,-0.0060981280000000,20.4201870475700000,1,1,0,0
4571,108526,292302,345121,68,0,44.0393534851600000,0.0148284300000000,44.0393534851600000,1,1,0,0
4636,108527,292303,345122,68,0,26.5042150812200000,-0.0088048600000000,26.5042150812200000,1,1,0,0
4636,108528,292304,345123,68,0,42.8574626865700000,0.0042880000000000,42.8574626865700000,1,1,0,0
4636,108529,292305,345124,68,0,30.5149026413200000,-0.0192661820000000,30.5149026413200000,1,1,0,0
4636,108530,292306,345125,68,0,47.1291211638000000,0.0066664300000000,47.1291211638000000,1,1,0,0
4636,108531,292307,345126,68,0,25.7390728407500000,-0.0095474860000000,25.7390728407500000,1,1,0,0
4636,108532,292308,345127,68,0,43.1885402366800000,0.0173092580000000,43.1885402366800000,1,1,0,0
4650,108533,292309,345128,68,0,29.2967478339400000,-0.0128828600000000,29.2967478339400000,1,1,0,0
4650,108534,292310,345129,68,0,43.6532781492000000,0.0042524300000000,43.6532781492000000,1,1,0,0
4650,108535,292311,345130,68,0,27.9503999974200000,-0.0111493220000000,27.9503999974200000,1,1,0,0
4650,108536,292312,345131,68,0,43.5702681880800000,0.0111576920000000,43.5702681880800000,1,1,0,0
4650,108537,292313,345132,68,0,26.9586654191700000,-0.0088069600000000,26.9586654191700000,1,1,0,0
4650,108538,292314,345133,68,0,43.7464515816400000,0.0108957840000000,43.7464515816400000,1,1,0,0
4653,108539,292315,345134,68,0,27.4352998896900000,-0.0106884300000000,27.4352998896900000,1,1,0,0
4653,108540,292316,345135,68,0,43.8840766785600000,0.0033944300000000,43.8840766785600000,1,1,0,0
4653,108541,292317,345136,68,0,20.3608351451500000,-0.0047171680000000,20.3608351451500000,1,1,0,0
4653,108542,292318,345137,68,0,41.8429414835400000,0.0104365840000000,41.8429414835400000,1,1,0,0
4653,108543,292319,345138,68,0,26.0439736209300000,-0.0062719420000000,26.0439736209300000,1,1,0,0
4653,108544,292320,345139,68,0,46.9880130045200000,0.0046980580000000,46.9880130045200000,1,1,0,0
4674,108545,292321,345140,68,0,22.0652232747000000,-0.0059120000000000,22.0652232747000000,1,1,0,0
4674,108546,292322,345141,68,0,40.6940025094100000,0.0079700000000000,40.6940025094100000,1,1,0,0
4674,108547,292323,345142,68,0,16.3373118837600000,-0.0038540000000000,16.3373118837600000,1,1,0,0
4674,108548,292324,345143,68,0,48.1887046632100000,0.0077200000000000,48.1887046632100000,1,1,0,0
4674,108549,292325,345144,68,0,20.0505966587100000,-0.0050280000000000,20.0505966587100000,1,1,0,0
4674,108550,292326,345145,68,0,44.4153688524600000,0.0039040000000000,44.4153688524600000,1,1,0,0
4694,108551,292327,345146,68,0,29.7911158162000000,-0.0159921500000000,29.7911158162000000,1,1,0,0
4694,108552,292328,345147,68,0,42.6288508557500000,0.0073620000000000,42.6288508557500000,1,1,0,0
4694,108553,292329,345148,68,0,26.9155716223000000,-0.0098710460000000,26.9155716223000000,1,1,0,0
4694,108554,292330,345149,68,0,43.0693610825500000,0.0139352900000000,43.0693610825500000,1,1,0,0
4694,108555,292331,345150,68,0,25.6104540994200000,-0.0085296300000000,25.6104540994200000,1,1,0,0
4694,108556,292332,345151,68,0,45.7759740499400000,0.0101339260000000,45.7759740499400000,1,1,0,0
4755,108557,292333,345152,68,0,30.1782250421700000,-0.0136708600000000,30.1782250421700000,1,1,0,0
4755,108558,292334,345153,68,0,23.7330929794200000,-0.0005114680000000,23.7330929794200000,1,1,0,0
4755,108559,292335,345154,68,0,29.4438010655300000,-0.0102067380000000,29.4438010655300000,1,1,0,0
4755,108560,292336,345155,68,0,41.1659723692300000,0.0108361820000000,41.1659723692300000,1,1,0,0
4755,108561,292337,345156,68,0,28.3050920016600000,-0.0077701860000000,28.3050920016600000,1,1,0,0
4755,108562,292338,345157,68,0,42.7531238001800000,0.0106474160000000,42.7531238001800000,1,1,0,0
4758,108563,292339,345158,68,0,29.4319760331000000,-0.0157784300000000,29.4319760331000000,1,1,0,0
4758,108564,292340,345159,68,0,46.0220834031500000,0.0043564300000000,46.0220834031500000,1,1,0,0
4758,108565,292341,345160,68,0,28.7478435505700000,-0.0108867380000000,28.7478435505700000,1,1,0,0
4758,108566,292342,345161,68,0,44.4646843317300000,0.0128818460000000,44.4646843317300000,1,1,0,0
4758,108567,292343,345162,68,0,28.9931298657700000,-0.0135156020000000,28.9931298657700000,1,1,0,0
4758,108568,292344,345163,68,0,44.4570289497100000,0.0105047700000000,44.4570289497100000,1,1,0,0
4859,108569,292345,345164,68,0,18.4487515625000000,-0.0046080000000000,18.4487515625000000,1,1,0,0
4859,108570,292346,345165,68,0,16.8414880011000000,-0.0008725800000000,16.8414880011000000,1,1,0,0
4859,108571,292347,345166,68,0,28.6750539784200000,-0.0135368920000000,28.6750539784200000,1,1,0,0
4859,108572,292348,345167,68,0,19.3588294283900000,-0.0015795360000000,19.3588294283900000,1,1,0,0
4859,108573,292349,345168,68,0,25.4270233388200000,-0.0068413900000000,25.4270233388200000,1,1,0,0
4859,108574,292350,345169,68,0,42.0793267755500000,0.0090335400000000,42.0793267755500000,1,1,0,0
5038,108575,292351,345170,68,0,27.8379166424100000,-0.0091041500000000,27.8379166424100000,1,1,0,0
5038,108576,292352,345171,68,0,47.7438885370500000,0.0031580000000000,47.7438885370500000,1,1,0,0
5038,108577,292353,345172,68,0,29.5625753787800000,-0.0145110460000000,29.5625753787800000,1,1,0,0
5038,108578,292354,345173,68,0,44.1999644330700000,0.0061292900000000,44.1999644330700000,1,1,0,0
5038,108579,292355,345174,68,0,30.3587966724100000,-0.0144385620000000,30.3587966724100000,1,1,0,0
5038,108580,292356,345175,68,0,42.9249308391900000,0.0121101820000000,42.9249308391900000,1,1,0,0
5194,108581,292357,345176,68,0,30.8077472813700000,-0.0288289000000000,30.8077472813700000,1,1,0,0
5194,108582,292358,345177,68,0,43.5221854645200000,0.0190557200000000,43.5221854645200000,1,1,0,0
5194,108583,292359,345178,68,0,29.8266099462700000,-0.0250388480000000,29.8266099462700000,1,1,0,0
5194,108584,292360,345179,68,0,41.3681218133600000,0.0359437760000000,41.3681218133600000,1,1,0,0
5194,108585,292361,345180,68,0,31.9901868581500000,-0.0427467580000000,31.9901868581500000,1,1,0,0
5194,108586,292362,345181,68,0,43.1802883973800000,0.0273515660000000,43.1802883973800000,1,1,0,0
5291,108587,292363,345182,68,0,29.1955190295800000,-0.0107235700000000,29.1955190295800000,1,1,0,0
5291,108588,292364,345183,68,0,41.2216041335300000,0.0072364300000000,41.2216041335300000,1,1,0,0
5291,108589,292365,345184,68,0,22.0357039015200000,-0.0072541540000000,22.0357039015200000,1,1,0,0
5291,108590,292366,345185,68,0,43.2370702664200000,0.0084490140000000,43.2370702664200000,1,1,0,0
5291,108591,292367,345186,68,0,28.9305251094400000,-0.0129350560000000,28.9305251094400000,1,1,0,0
5291,108592,292368,345187,68,0,49.0684645099100000,0.0061228920000000,49.0684645099100000,1,1,0,0
5350,108593,292369,345188,68,0,27.1825868590200000,-0.0093038700000000,27.1825868590200000,1,1,0,0
5350,108594,292370,345189,68,0,51.0265823493500000,0.0028935140000000,51.0265823493500000,1,1,0,0
5350,108595,292371,345190,68,0,21.4866093323500000,-0.0040403960000000,21.4866093323500000,1,1,0,0
5350,108596,292372,345191,68,0,46.0467258651000000,0.0103214440000000,46.0467258651000000,1,1,0,0
5350,108597,292373,345192,68,0,21.6575827765500000,-0.0039796900000000,21.6575827765500000,1,1,0,0
5350,108598,292374,345193,68,0,50.2859437568800000,0.0056437840000000,50.2859437568800000,1,1,0,0
5436,108599,292375,345194,68,0,23.6204440754600000,-0.0070825800000000,23.6204440754600000,1,1,0,0
5436,108600,292376,345195,68,0,42.1981981982000000,0.0099900000000000,42.1981981982000000,1,1,0,0
5436,108601,292377,345196,68,0,29.4550243481400000,-0.0163495040000000,29.4550243481400000,1,1,0,0
5436,108602,292378,345197,68,0,48.2202127659600000,0.0045120000000000,48.2202127659600000,1,1,0,0
5436,108603,292379,345198,68,0,28.1481378244400000,-0.0136442560000000,28.1481378244400000,1,1,0,0
5436,108604,292380,345199,68,0,44.4229868016600000,0.0142402760000000,44.4229868016600000,1,1,0,0
5467,108605,292381,345200,68,0,23.4518851504600000,-0.0069565800000000,23.4518851504600000,1,1,0,0
5467,108606,292382,345201,68,0,42.1362693340200000,0.0100244300000000,42.1362693340200000,1,1,0,0
5467,108607,292383,345202,68,0,30.1364413746600000,-0.0144751400000000,30.1364413746600000,1,1,0,0
5467,108608,292384,345203,68,0,60.1458226835800000,0.0042614440000000,60.1458226835800000,1,1,0,0
5467,108609,292385,345204,68,0,29.6725439522500000,-0.0148199480000000,29.6725439522500000,1,1,0,0
5467,108610,292386,345205,68,0,44.8509848219300000,0.0129480260000000,44.8509848219300000,1,1,0,0
5517,108611,292387,345206,68,0,30.2688983723200000,-0.0179494400000000,30.2688983723200000,1,1,0,0
5517,108612,292388,345207,68,0,40.8644963521400000,0.0252024300000000,40.8644963521400000,1,1,0,0
5517,108613,292389,345208,68,0,30.1007421610600000,-0.0163969800000000,30.1007421610600000,1,1,0,0
5517,108614,292390,345209,68,0,42.9880654335300000,0.0172218740000000,42.9880654335300000,1,1,0,0
5517,108615,292391,345210,68,0,29.6952349881900000,-0.0182810040000000,29.6952349881900000,1,1,0,0
5517,108616,292392,345211,68,0,44.1437861921500000,0.0157316580000000,44.1437861921500000,1,1,0,0
5528,108617,292393,345212,68,0,29.9746968272200000,-0.0208532900000000,29.9746968272200000,1,1,0,0
5528,108618,292394,345213,68,0,42.5095897388100000,0.0128640000000000,42.5095897388100000,1,1,0,0
5528,108619,292395,345214,68,0,29.5397932844900000,-0.0165930460000000,29.5397932844900000,1,1,0,0
5528,108620,292396,345215,68,0,42.8908600436300000,0.0163901220000000,42.8908600436300000,1,1,0,0
