ID,QtBid
13494,108734
13494,108735
13495,108736
13495,108737
13495,108738
13495,108739
13495,108740
13495,108741
13496,108742
13496,108743
13496,108744
13496,108745
13496,108746
13496,108747
13497,108748
13497,108749
13497,108750
13497,108751
13498,108752
13498,108753
13498,108754
13498,108755
13498,108756
13498,108757
13499,108758
13499,108759
13499,108760
13499,108761
13499,108762
13499,108763
13500,108764
13500,108765
13500,108766
13500,108767
13500,108768
13501,108769
13501,108770
13501,108771
13501,108772
13501,108773
13501,108774
13502,108775
13502,108776
13502,108777
13502,108778
13502,108779
13502,108780
13503,108781
13503,108782
13503,108783
13503,108784
13503,108785
13503,108786
13504,108787
13504,108788
13504,108789
13504,108790
13504,108791
13504,108792
13505,108793
13505,108794
13505,108795
13505,108796
13505,108797
13506,108798
13506,108799
13506,108800
13506,108801
13506,108802
13506,108803
13507,108804
13507,108805
13507,108806
13507,108807
13507,108808
13507,108809
13508,108810
13508,108811
13508,108812
13508,108813
13508,108814
13508,108815
13509,108816
13509,108817
13509,108818
13509,108819
13509,108820
13509,108821
13510,108822
13510,108823
13510,108824
13510,108825
13510,108826
13510,108827
13511,108828
13511,108829
13511,108830
13511,108831
13511,108832
13511,108833
13512,108834
13512,108835
13512,108836
13512,108837
13512,108838
13512,108839
13513,108840
13513,108841
13513,108842
13513,108843
13513,108844
13513,108845
13514,108846
13514,108847
13514,108848
13514,108849
13514,108850
13514,108851
13515,108852
13515,108853
13515,108854
13515,108855
13515,108856
13515,108857
13516,108858
13516,108859
13516,108860
13516,108861
13516,108862
13516,108863
13517,108864
13517,108865
13517,108866
13517,108867
13517,108868
13517,108869
13518,108870
13518,108871
13518,108872
13518,108873
13518,108874
13518,108875
13519,108876
13519,108877
13519,108878
13519,108879
13519,108880
13519,108881
13520,108882
13520,108883
13520,108884
13520,108885
13520,108886
13520,108887
13521,108888
13521,108889
13521,108890
13521,108891
13521,108892
13521,108893
13522,108894
13522,108895
13522,108896
13522,108897
13522,108898
13522,108899
13523,108900
13523,108901
13523,108902
13523,108903
13523,108904
13523,108905
13524,108906
13524,108907
13524,108908
13524,108909
13524,108910
13524,108911
13525,108912
13525,108913
13525,108914
13525,108915
13525,108916
13525,108917
13526,108918
13526,108919
13526,108920
13526,108921
13526,108922
13526,108923
13527,108924
13527,108925
13527,108926
13527,108927
13527,108928
13527,108929
13528,108930
13528,108931
13528,108932
13528,108933
13528,108934
13528,108935
13529,108936
13529,108937
13529,108938
13529,108939
13529,108940
13529,108941
13530,108942
13530,108943
13530,108944
13530,108945
13530,108946
13530,108947
13531,108948
13531,108949
13531,108950
13531,108951
13531,108952
13531,108953
13532,108954
13532,108955
13532,108956
13532,108957
13532,108958
13532,108959
13533,108960
13533,108961
13533,108962
13533,108963
13533,108964
13533,108965
13534,108966
13534,108967
13534,108968
13534,108969
13534,108970
13534,108971
13535,108972
13535,108973
13535,108974
13535,108975
13535,108976
13535,108977
13536,108978
13536,108979
13536,108980
13536,108981
13536,108982
13536,108983
13537,108984
13537,108985
13537,108986
13537,108987
13537,108988
13537,108989
13538,108990
13538,108991
13538,108992
13538,108993
13538,108994
13538,108995
13539,108996
13539,108997
13539,108998
13539,108999
13539,109000
13539,109001
13540,109002
13540,109003
13540,109004
13540,109005
13540,109006
13540,109007
13541,109008
13541,109009
13541,109010
13541,109011
13541,109012
13541,109013
13542,109014
13542,109015
13542,109016
13542,109017
13542,109018
13542,109019
13543,109020
13543,109021
13543,109022
13543,109023
13543,109024
13544,109025
13544,109026
13544,109027
13544,109028
13544,109029
13544,109030
13545,109031
13545,109032
13545,109033
13545,109034
13545,109035
13545,109036
13546,109037
13546,109038
13546,109039
13546,109040
13546,109041
13546,109042
13547,109043
13547,109044
13547,109045
13547,109046
13547,109047
13547,109048
13548,109049
13548,109050
13548,109051
13548,109052
13548,109053
13549,109054
13549,109055
13549,109056
13549,109057
13549,109058
13549,109059
13550,109060
13550,109061
13550,109062
13550,109063
13550,109064
13550,109065
13551,109066
13551,109067
13551,109068
13551,109069
13551,109070
13551,109071
13552,109072
13552,109073
13552,109074
13552,109075
13552,109076
13552,109077
13553,109078
13553,109079
13553,109080
13553,109081
13553,109082
13553,109083
13554,109084
13554,109085
13554,109086
13554,109087
13554,109088
13554,109089
13555,109090
13555,109091
13555,109092
13555,109093
13555,109094
13555,109095
13556,109096
13556,109097
13556,109098
13556,109099
13556,109100
13556,109101
13557,109102
13557,109103
13557,109104
13557,109105
13557,109106
13558,109107
13558,109108
13558,109109
13558,109110
13558,109111
13558,109112
13559,109113
13559,109114
13559,109115
13559,109116
13559,109117
13559,109118
13560,109119
13560,109120
13560,109121
13560,109122
13560,109123
13560,109124
13561,109125
13561,109126
13561,109127
13561,109128
13561,109129
13561,109130
13562,109131
13562,109132
13562,109133
13562,109134
13562,109135
13562,109136
13563,109137
13563,109138
13563,109139
13563,109140
13563,109141
13563,109142
13564,109143
13564,109144
13564,109145
13564,109146
13564,109147
13564,109148
13565,109149
13565,109150
13565,109151
13565,109152
13565,109153
13565,109154
13566,109155
13566,109156
13566,109157
13566,109158
13566,109159
13566,109160
13567,109161
13567,109162
13567,109163
13567,109164
13567,109165
13567,109166
13568,109167
13568,109168
13568,109169
13568,109170
13568,109171
13568,109172
13569,109173
13569,109174
13569,109175
13569,109176
13569,109177
13569,109178
13570,109179
13570,109180
13570,109181
13570,109182
13570,109183
13570,109184
13571,112303
13571,112304
13572,112305
13572,112306
13572,112307
13573,112308
13573,112309
13574,112310
13574,112311
13575,112312
13575,112313
13576,112314
13576,112315
13576,112316
13577,112317
13577,112318
13578,112319
13578,112320
13579,112321
13579,112322
13580,112323
13580,112324
13581,112325
13581,112326
13582,112327
13582,112328
13583,112329
13583,112330
13583,112331
13584,112332
13584,112333
13584,112334
13585,112335
13585,112336
13585,112337
13586,112338
13586,112339
13586,112340
13587,112341
13587,112342
13587,112343
13588,112344
13588,112345
13589,112346
13589,112347
13590,112348
13590,112349
13591,112350
13591,112351
13592,112352
13592,112353
13593,112354
13593,112355
13593,112356
13594,112357
13594,112358
13595,112359
13595,112360
13596,112361
13596,112362
13597,112363
13597,112364
13598,112365
13598,112366
13598,112367
13599,112368
13599,112369
13599,112370
13600,112371
13600,112372
13601,112373
13601,112374
13602,112375
13602,112376
13603,112377
13603,112378
13604,112379
13604,112380
13605,112381
13605,112382
13606,112383
13606,112384
13607,112385
13607,112386
13608,112387
13608,112388
13609,112389
13609,112390
13610,112391
13610,112392
13611,112393
13611,112394
13611,112395
13612,112396
13612,112397
13613,112398
13613,112399
13613,112400
13614,112401
13614,112402
13615,112403
13615,112404
13615,112405
13616,112406
13616,112407
13616,112408
13617,112409
13617,112410
13618,112411
13619,112412
13619,112413
13619,112414
13620,112415
13620,112416
13620,112417
13621,112418
13621,112419
13621,112420
13622,112421
13622,112422
13622,112423
13623,112424
13623,112425
13624,112426
13625,112427
13625,112428
13625,112429
13626,112430
13626,112431
13627,112432
13627,112433
13628,112434
13628,112435
13628,112436
13629,112437
13630,112438
13630,112439
13631,112440
13632,112441
13632,112442
13633,112443
13633,112444
13633,112445
13634,112446
13634,112447
13634,112448
13635,112449
13635,112450
13635,112451
13636,112452
13636,112453
13636,112454
13637,112455
13637,112456
13637,112457
13638,112458
13638,112459
13638,112460
13639,112461
13639,112462
13640,112463
13640,112464
13641,112465
13641,112466
13642,112467
13642,112468
13642,112469
13643,112470
13643,112471
13644,112472
13644,112473
13645,112474
13645,112475
13645,112476
13646,112477
13646,112478
13647,112479
13647,112480
13647,112481
13648,112482
13648,112483
13648,112484
13649,112485
13649,112486
13650,112487
13650,112488
13651,112489
13651,112490
13652,112491
13652,112492
13652,112493
13653,112494
13653,112495
13654,112496
13654,112497
13655,112498
13655,112499
13655,112500
13656,112501
13656,112502
13656,112503
13657,112504
13657,112505
13658,112506
13658,112507
13658,112508
13659,112509
13659,112510
13660,112511
13660,112512
13660,112513
13661,112514
13661,112515
13662,112516
13662,112517
13662,112518
13663,112519
13663,112520
13664,112521
13664,112522
13665,112523
13665,112524
13665,112525
13666,112526
13666,112527
13666,112528
13667,112529
13667,112530
13668,112531
13668,112532
13668,112533
13669,112534
13669,112535
13670,112536
13670,112537
13671,112538
13671,112539
13671,112540
13672,112541
13672,112542
13673,112543
13673,112544
13674,112545
13674,112546
13675,112547
13675,112548
13676,112549
13676,112550
13677,112551
13677,112552
13678,112553
13678,112554
13679,112555
13679,112556
13680,112557
13680,112558
13681,112559
13681,112560
13681,112561
13682,112562
13682,112563
13682,112564
13683,112565
13683,112566
13684,112567
13684,112568
13684,112569
13685,112570
13685,112571
13686,112572
13686,112573
13687,112574
13687,112575
13688,112576
13688,112577
13689,112578
13689,112579
13689,112580
13690,112581
13690,112582
13690,112583
13691,112584
13691,112585
13692,112586
13692,112587
13693,112588
13693,112589
13693,112590
13694,112591
13694,112592
13694,112593
13695,112594
13695,112595
13696,112596
13696,112597
13696,112598
13697,112599
13697,112600
13697,112601
13698,112602
13698,112603
13698,112604
13699,112605
13699,112606
13700,112607
13700,112608
13701,112609
13701,112610
13702,112611
13702,112612
13703,112613
13703,112614
13704,112615
13704,112616
13705,112617
13705,112618
13706,112619
13706,112620
13707,112621
13707,112622
13708,112623
13708,112624
13709,112625
13709,112626
13710,112627
13710,112628
13711,112629
13711,112630
13712,112631
13712,112632
13713,112633
13713,112634
13714,112635
13714,112636
13715,112637
13715,112638
13716,112639
13716,112640
13717,112641
13717,112642
13718,112643
13718,112644
13719,112645
13719,112646
13719,112647
13720,112648
13720,112649
13720,112650
13721,112651
13721,112652
13722,112653
13722,112654
13723,112655
13723,112656
13724,112657
13724,112658
13725,112659
13725,112660
13726,112661
13726,112662
13726,112663
13727,112664
13727,112665
13728,112666
13728,112667
13729,112668
13729,112669
13730,112670
13730,112671
13731,112672
13731,112673
13732,112674
13732,112675
13732,112676
13733,112677
13733,112678
13733,112679
13734,112680
13734,112681
13734,112682
13735,112683
13735,112684
13735,112685
13736,112686
13736,112687
13737,112688
13737,112689
13738,112690
13738,112691
13738,112692
13739,112693
13739,112694
13739,112695
13740,112696
13740,112697
13740,112698
13741,112699
13741,112700
13742,112701
13742,112702
13743,112703
13743,112704
13744,112705
13744,112706
13744,112707
13745,112708
13745,112709
13746,112710
13746,112711
13747,112712
13747,112713
13748,112714
13748,112715
13749,112716
13749,112717
13750,112718
13750,112719
13751,112720
13751,112721
13752,112722
13752,112723
13753,112724
13753,112725
13754,112726
13754,112727
13755,112728
13755,112729
13756,112730
13756,112731
13757,112732
13757,112733
13758,112734
13758,112735
13759,112736
13759,112737
13760,112738
13760,112739
13761,112740
13761,112741
13762,112742
13762,112743
13763,112744
13763,112745
13764,112746
13764,112747
13765,112748
13765,112749
13766,112750
13766,112751
13766,112752
13767,112753
13767,112754
13767,112755
13768,112756
13768,112757
13769,112758
13769,112759
13770,112760
13770,112761
13771,112762
13771,112763
13771,112764
13772,112765
13772,112766
13773,112767
13773,112768
13774,112769
13774,112770
13775,112771
13775,112772
13776,112773
13776,112774
13777,112775
13777,112776
13778,112777
13778,112778
13779,112779
13779,112780
13780,112781
13780,112782
13781,112783
13781,112784
13782,112785
13782,112786
13783,112787
13783,112788
13783,112789
13784,112790
13784,112791
13785,112792
13785,112793
13786,112794
13786,112795
13787,112796
13787,112797
13788,112798
13788,112799
13789,112800
13789,112801
13790,112802
13790,112803
13791,112804
13791,112805
13792,112806
13792,112807
13793,112808
13793,112809
13794,112810
13794,112811
13795,112812
13795,112813
13796,112814
13796,112815
13797,112816
13797,112817
13798,112818
13798,112819
13799,112820
13799,112821
13800,112822
13800,112823
13801,112824
13801,112825
13802,112826
13802,112827
13803,112828
13803,112829
13804,112830
13804,112831
13805,112832
13805,112833
13806,112834
13806,112835
13806,112836
13807,112837
13807,112838
13808,112839
13808,112840
13809,112841
13809,112842
13810,112843
13810,112844
13811,112845
13811,112846
13812,112847
13812,112848
13813,112849
13813,112850
13814,112851
13814,112852
13814,112853
13815,112854
13815,112855
13816,112856
13816,112857
13817,112858
13817,112859
13817,112860
13818,112861
13819,112862
13819,112863
13820,112864
13820,112865
13821,112866
13821,112867
13822,112868
13822,112869
13823,112870
13823,112871
13824,112872
13824,112873
13824,112874
13825,112875
13825,112876
13826,112877
13826,112878
13827,112879
13827,112880
13828,112881
13828,112882
13828,112883
13829,112884
13829,112885
13830,112886
13830,112887
13831,112888
13831,112889
13831,112890
13832,112891
13832,112892
13833,112893
13833,112894
13834,112895
13835,112896
13835,112897
13836,112898
13836,112899
13837,112900
13837,112901
13837,112902
13838,112903
13838,112904
13838,112905
13839,112906
13839,112907
13840,112908
13840,112909
13841,112910
13841,112911
13841,112912
13842,112913
13842,112914
13843,112915
13843,112916
13844,112917
13844,112918
13844,112919
13845,112920
13845,112921
13845,112922
13846,112923
13846,112924
13847,112925
13847,112926
13848,112927
13848,112928
13849,112929
13849,112930
13849,112931
13850,112932
13850,112933
13851,112934
13851,112935
13851,112936
13852,112937
13852,112938
13853,112939
13853,112940
13854,112941
13854,112942
13855,112943
13855,112944
13855,112945
13856,112946
13856,112947
13857,112948
13858,112949
13858,112950
13859,112951
13859,112952
13860,112953
13860,112954
13861,112955
13861,112956
13862,112957
13862,112958
13862,112959
13863,112960
13863,112961
13863,112962
13864,112963
13864,112964
13865,112965
13865,112966
13866,112967
13866,112968
13866,112969
13867,112970
13867,112971
13868,112972
13868,112973
13869,112974
13869,112975
13870,112976
13870,112977
13871,112978
13871,112979
13872,112980
13872,112981
13873,112982
13873,112983
13874,112984
13874,112985
13875,112986
13875,112987
13876,112988
13876,112989
13877,112990
13877,112991
13878,112992
13878,112993
13879,112994
13879,112995
13880,112996
13880,112997
13881,112998
13881,112999
13882,113000
13882,113001
13883,113002
13883,113003
13884,113004
13884,113005
13885,113006
13885,113007
13886,113008
13886,113009
13887,113010
13887,113011
13888,113012
13888,113013
13889,113014
13889,113015
13890,113016
13890,113017
13891,113018
13891,113019
13892,113020
13892,113021
13893,113022
13893,113023
13894,113024
13894,113025
13895,113026
13895,113027
13896,113028
13896,113029
13897,113030
13897,113031
13898,113032
13898,113033
13899,113034
13899,113035
13900,113036
13900,113037
13901,113038
13901,113039
13902,113040
13902,113041
13903,113042
13903,113043
13904,113044
13904,113045
13905,113046
13905,113047
13906,113048
13906,113049
13907,113050
13907,113051
13908,113052
13908,113053
13908,113054
13909,113055
13909,113056
13909,113057
13910,113058
13910,113059
13910,113060
13911,113061
13911,113062
13911,113063
13912,113064
13912,113065
13912,113066
13913,113067
13913,113068
13913,113069
13914,113070
13914,113071
13914,113072
13915,113073
13915,113074
13915,113075
13916,113076
13916,113077
13916,113078
13917,113079
13917,113080
13917,113081
13918,113082
13918,113083
13918,113084
13919,113085
13919,113086
13919,113087
13920,113088
13920,113089
13920,113090
13921,113091
13921,113092
13921,113093
13922,113094
13922,113095
13922,113096
13923,113097
13923,113098
13923,113099
13924,113100
13925,113101
13925,113102
13926,113103
13926,113104
13927,113105
13927,113106
13928,113107
13928,113108
13928,113109
13929,113110
13929,113111
13930,113112
13930,113113
13931,113114
13931,113115
13932,113116
13932,113117
13933,113118
13933,113119
13934,113120
13934,113121
13935,113122
13935,113123
13935,113124
13936,113125
13936,113126
13936,113127
13937,113128
13937,113129
13937,113130
13938,113131
13938,113132
13939,113133
13939,113134
13940,113135
13940,113136
13941,113137
13941,113138
13942,113139
13942,113140
13943,113141
13943,113142
13944,113143
13944,113144
13945,113145
13945,113146
13946,113147
13946,113148
13947,113149
13947,113150
13948,113151
13948,113152
13949,113153
13949,113154
13950,113155
13950,113156
13951,113157
13951,113158
13952,113159
13952,113160
13953,113161
13953,113162
13954,113163
13954,113164
13955,113165
13955,113166
13955,113167
13956,113168
13956,113169
13957,113170
13957,113171
13958,113172
13958,113173
13959,113174
13959,113175
13959,113176
13960,113177
13960,113178
13961,113179
13961,113180
13961,113181
13962,113182
13962,113183
13962,113184
13963,113185
13963,113186
13964,113187
13964,113188
13965,113189
13965,113190
13966,113191
13966,113192
13967,113193
13967,113194
13968,113195
13968,113196
13969,113197
13969,113198
13970,113199
13970,113200
13970,113201
13971,113202
13971,113203
13971,113204
13972,113205
13972,113206
13973,113207
13973,113208
13974,113209
13974,113210
13975,113211
13975,113212
13975,113213
13976,113214
13976,113215
13976,113216
13977,113217
13977,113218
13978,113219
13978,113220
13979,113221
13979,113222
13980,113223
13980,113224
13981,113225
13981,113226
13982,113227
13982,113228
13983,113229
13983,113230
13983,113231
13984,113232
13984,113233
13985,113234
13985,113235
13985,113236
13986,113237
13986,113238
13986,113239
13987,113240
13987,113241
13988,113242
13988,113243
13988,113244
13989,113245
13989,113246
13990,113247
13990,113248
13990,113249
13991,113250
13991,113251
13991,113252
13992,113253
13993,113254
13993,113255
13994,113256
13994,113257
13995,113258
13995,113259
13996,113260
13996,113261
13996,113262
13997,113263
13997,113264
13998,113265
13998,113266
13999,113267
13999,113268
14000,113269
14000,113270
14000,113271
14001,113272
14001,113273
14001,113274
14002,113275
14002,113276
14003,113277
14003,113278
14004,113279
14004,113280
14004,113281
14005,113282
14005,113283
14006,113284
14006,113285
14007,113286
14007,113287
14008,113288
14008,113289
14009,113290
14009,113291
14010,113292
14010,113293
14011,113294
14011,113295
14012,113296
14012,113297
14013,113298
14013,113299
14014,113300
14014,113301
14015,113302
14015,113303
14016,113304
14016,113305
14016,113306
14017,113307
14017,113308
14017,113309
14018,113310
14018,113311
14019,113312
14019,113313
14020,113314
14020,113315
14020,113316
14021,113317
14021,113318
14021,113319
14022,113320
14022,113321
14023,113322
14023,113323
14024,113324
14024,113325
14025,113326
14025,113327
14026,113328
14026,113329
14027,113330
14027,113331
14028,113332
14028,113333
14029,113334
14029,113335
14030,113336
14030,113337
14031,113338
14031,113339
14032,113340
14032,113341
14033,113342
14033,113343
14034,113344
14034,113345
14035,113346
14035,113347
14036,113348
14036,113349
14037,113350
14037,113351
14038,113352
14038,113353
14039,113354
14039,113355
14040,113356
14040,113357
14041,113358
14041,113359
14042,113360
14042,113361
14043,113362
14043,113363
14044,113364
14044,113365
14045,113366
14045,113367
14046,113368
14046,113369
14047,113370
14047,113371
14048,113372
14048,113373
14049,113374
14049,113375
14050,113376
14051,113377
14051,113378
14052,113379
14052,113380
14053,113381
14053,113382
