Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct
1517,108390,292166,344985,68,0,40.35779601,0.01268172,40.35779601,1,1,0,0
1517,108391,292167,344986,68,0,26.73010729,-0.01051914,26.73010729,1,1,0,0
1517,108392,292168,344987,68,0,47.82578155,0.007152028,47.82578155,1,1,0,0
1517,108393,292169,344988,68,0,29.30391634,-0.018600902,29.30391634,1,1,0,0
1517,108394,292170,344989,68,0,47.51068327,0.00843206,47.51068327,1,1,0,0
1522,108395,292171,344990,68,0,29.19299599,-0.01975189,29.19299599,1,1,0,0
1522,108396,292172,344991,68,0,42.66515003,0.02163729,42.66515003,1,1,0,0
1522,108397,292173,344992,68,0,31.35009718,-0.033959838,31.35009718,1,1,0,0
1522,108398,292174,344993,68,0,42.63318301,0.018663192,42.63318301,1,1,0,0
1522,108399,292175,344994,68,0,30.82641351,-0.02857126,30.82641351,1,1,0,0
1522,108400,292176,344995,68,0,41.37391571,0.04425381,41.37391571,1,1,0,0
1537,108401,292177,344996,68,0,27.90185609,-0.01144344,27.90185609,1,1,0,0
1537,108402,292178,344997,68,0,41.37465579,0.00464286,41.37465579,1,1,0,0
1537,108403,292179,344998,68,0,26.28197568,-0.009093658,26.28197568,1,1,0,0
1537,108404,292180,344999,68,0,44.73854605,0.010797014,44.73854605,1,1,0,0
1537,108405,292181,345000,68,0,25.04240936,-0.007900596,25.04240936,1,1,0,0
1537,108406,292182,345001,68,0,43.79489994,0.009222706,43.79489994,1,1,0,0
1568,108407,292183,345002,68,0,30.92044619,-0.02402002,30.92044619,1,1,0,0
1568,108408,292184,345003,68,0,42.83739249,0.00840387,42.83739249,1,1,0,0
1568,108409,292185,345004,68,0,30.97512194,-0.030035008,30.97512194,1,1,0,0
1568,108410,292186,345005,68,0,42.43695932,0.022731934,42.43695932,1,1,0,0
1568,108411,292187,345006,68,0,29.06187297,-0.021081956,29.06187297,1,1,0,0
1568,108412,292188,345007,68,0,41.85472755,0.034993118,41.85472755,1,1,0,0
1569,108413,292189,345008,68,0,25.94720346,-0.01138858,25.94720346,1,1,0,0
1569,108414,292190,345009,68,0,42.8046268,0.00551258,42.8046268,1,1,0,0
1569,108415,292191,345010,68,0,30.01776428,-0.017419994,30.01776428,1,1,0,0
1569,108416,292192,345011,68,0,48.78548585,0.007532182,48.78548585,1,1,0,0
1569,108417,292193,345012,68,0,29.51571452,-0.020714172,29.51571452,1,1,0,0
1569,108418,292194,345013,68,0,44.33801504,0.01392299,44.33801504,1,1,0,0
1593,108419,292195,345014,68,0,29.37915255,-0.01540286,29.37915255,1,1,0,0
1593,108420,292196,345015,68,0,46.00926511,0.00358886,46.00926511,1,1,0,0
1593,108421,292197,345016,68,0,29.9266717,-0.01860107,29.9266717,1,1,0,0
1593,108422,292198,345017,68,0,44.69186456,0.011962028,44.69186456,1,1,0,0
1593,108423,292199,345018,68,0,22.50709553,-0.00787501,22.50709553,1,1,0,0
1593,108424,292200,345019,68,0,43.22806145,0.018320824,43.22806145,1,1,0,0
1826,108425,292201,345020,68,0,29.7437704,-0.01678858,29.7437704,1,1,0,0
1826,108426,292202,345021,68,0,49.83161617,0.00390886,49.83161617,1,1,0,0
1826,108427,292203,345022,68,0,28.8294335,-0.018049476,28.8294335,1,1,0,0
1826,108428,292204,345023,68,0,45.75465478,0.012722028,45.75465478,1,1,0,0
1826,108429,292205,345024,68,0,27.74074866,-0.012701518,27.74074866,1,1,0,0
1826,108430,292206,345025,68,0,45.65298397,0.015666956,45.65298397,1,1,0,0
1955,108431,292207,345026,68,0,31.39909263,-0.02783815,31.39909263,1,1,0,0
1955,108432,292208,345027,68,0,40.64168414,0.01107843,40.64168414,1,1,0,0
1955,108433,292209,345028,68,0,28.70201508,-0.012651906,28.70201508,1,1,0,0
1955,108434,292210,345029,68,0,41.23759737,0.032433014,41.23759737,1,1,0,0
1955,108435,292211,345030,68,0,29.1970095,-0.017911358,29.1970095,1,1,0,0
1955,108436,292212,345031,68,0,44.15512953,0.0120092,44.15512953,1,1,0,0
2426,108437,292213,345032,68,0,29.65910493,-0.01692587,29.65910493,1,1,0,0
2426,108438,292214,345033,68,0,52.91835043,0.00448043,52.91835043,1,1,0,0
2426,108439,292215,345034,68,0,28.73039366,-0.017845996,28.73039366,1,1,0,0
2426,108440,292216,345035,68,0,43.55696923,0.01305529,43.55696923,1,1,0,0
2426,108441,292217,345036,68,0,30.69042584,-0.024448202,30.69042584,1,1,0,0
2426,108442,292218,345037,68,0,44.90660682,0.015879472,44.90660682,1,1,0,0
2497,108443,292219,345038,68,0,27.48738724,-0.01158344,27.48738724,1,1,0,0
2497,108444,292220,345039,68,0,40.22722802,0.00764843,40.22722802,1,1,0,0
2497,108445,292221,345040,68,0,30.74250003,-0.020850336,30.74250003,1,1,0,0
2497,108446,292222,345041,68,0,45.55739709,0.008869874,45.55739709,1,1,0,0
2497,108447,292223,345042,68,0,27.02647525,-0.011651922,27.02647525,1,1,0,0
2497,108448,292224,345043,68,0,43.33919717,0.019871938,43.33919717,1,1,0,0
2687,108449,292225,345044,68,0,30.75720546,-0.02272144,30.75720546,1,1,0,0
2687,108450,292226,345045,68,0,22.53260912,-0.00236137,22.53260912,1,1,0,0
2687,108451,292227,345046,68,0,27.145638,-0.010698826,27.145638,1,1,0,0
2687,108452,292228,345047,68,0,43.3066112,0.017250766,43.3066112,1,1,0,0
2687,108453,292229,345048,68,0,29.78561248,-0.02048423,29.78561248,1,1,0,0
2687,108454,292230,345049,68,0,49.24083932,0.007229444,49.24083932,1,1,0,0
2720,108455,292231,345050,68,0,29.90633641,-0.02047058,29.90633641,1,1,0,0
2720,108456,292232,345051,68,0,44.93360039,0.00662843,44.93360039,1,1,0,0
2720,108457,292233,345052,68,0,28.72712001,-0.014867784,28.72712001,1,1,0,0
2720,108458,292234,345053,68,0,42.42489553,0.016586304,42.42489553,1,1,0,0
2720,108459,292235,345054,68,0,30.04633538,-0.01986035,30.04633538,1,1,0,0
2720,108460,292236,345055,68,0,45.21623325,0.013009252,45.21623325,1,1,0,0
2961,108461,292237,345056,68,0,30.64110736,-0.02632845,30.64110736,1,1,0,0
2961,108462,292238,345057,68,0,43.01444752,0.01860043,43.01444752,1,1,0,0
2961,108463,292239,345058,68,0,30.61296594,-0.02144433,30.61296594,1,1,0,0
2961,108464,292240,345059,68,0,42.07616065,0.025021014,42.07616065,1,1,0,0
2961,108465,292241,345060,68,0,29.19773437,-0.021557312,29.19773437,1,1,0,0
2961,108466,292242,345061,68,0,43.66464275,0.02001092,43.66464275,1,1,0,0
3018,108467,292243,345062,68,0,30.54400955,-0.02747275,30.54400955,1,1,0,0
3018,108468,292244,345063,68,0,41.19254641,0.03167258,41.19254641,1,1,0,0
3018,108469,292245,345064,68,0,31.00747619,-0.034197466,31.00747619,1,1,0,0
3018,108470,292246,345065,68,0,41.76163987,0.033527346,41.76163987,1,1,0,0
3018,108471,292247,345066,68,0,30.7192823,-0.027784262,30.7192823,1,1,0,0
3018,108472,292248,345067,68,0,41.22655733,0.043597644,41.22655733,1,1,0,0
3096,108473,292249,345068,68,0,26.79537457,-0.01088314,26.79537457,1,1,0,0
3096,108474,292250,345069,68,0,45.91215497,0.00387486,45.91215497,1,1,0,0
3096,108475,292251,345070,68,0,30.167129,-0.018940612,30.167129,1,1,0,0
3096,108476,292252,345071,68,0,46.47146195,0.009362028,46.47146195,1,1,0,0
3096,108477,292253,345072,68,0,27.4613064,-0.012150686,27.4613064,1,1,0,0
3096,108478,292254,345073,68,0,44.07306135,0.01844197,44.07306135,1,1,0,0
3100,108479,292255,345074,68,0,27.06481526,-0.01261314,27.06481526,1,1,0,0
3100,108480,292256,345075,68,0,55.03672916,0.00454929,55.03672916,1,1,0,0
3100,108481,292257,345076,68,0,29.99576281,-0.020020982,29.99576281,1,1,0,0
3100,108482,292258,345077,68,0,48.99008089,0.00908686,48.99008089,1,1,0,0
3100,108483,292259,345078,68,0,30.38359881,-0.022200532,30.38359881,1,1,0,0
3100,108484,292260,345079,68,0,42.79635125,0.019450156,42.79635125,1,1,0,0
4010,108485,292261,345080,68,0,29.49724304,-0.02158643,29.49724304,1,1,0,0
4010,108486,292262,345081,68,0,45.76010911,0.00971501,45.76010911,1,1,0,0
4010,108487,292263,345082,68,0,31.36435554,-0.02636218,31.36435554,1,1,0,0
4010,108488,292264,345083,68,0,42.30449043,0.016968084,42.30449043,1,1,0,0
4010,108489,292265,345084,68,0,30.02821633,-0.02443232,30.02821633,1,1,0,0
4010,108490,292266,345085,68,0,41.71986849,0.030044526,41.71986849,1,1,0,0
4069,108491,292267,345086,68,0,31.09211579,-0.03451832,31.09211579,1,1,0,0
4069,108492,292268,345087,68,0,41.14816718,0.03621301,41.14816718,1,1,0,0
4069,108493,292269,345088,68,0,31.26870939,-0.037197464,31.26870939,1,1,0,0
4069,108494,292270,345089,68,0,41.31887594,0.03786778,41.31887594,1,1,0,0
4069,108495,292271,345090,68,0,30.77922782,-0.02542035,30.77922782,1,1,0,0
4069,108496,292272,345091,68,0,41.38827295,0.040161602,41.38827295,1,1,0,0
4095,108497,292273,345092,68,0,30.45885537,-0.01608329,30.45885537,1,1,0,0
4095,108498,292274,345093,68,0,41.35350554,0.00813,41.35350554,1,1,0,0
4095,108499,292275,345094,68,0,28.3110354,-0.010023906,28.3110354,1,1,0,0
4095,108500,292276,345095,68,0,42.32945404,0.01576443,42.32945404,1,1,0,0
4095,108501,292277,345096,68,0,28.57319684,-0.011932532,28.57319684,1,1,0,0
4095,108502,292278,345097,68,0,43.7417762,0.009060584,43.7417762,1,1,0,0
4099,108503,292279,345098,68,0,31.85178305,-0.02656073,31.85178305,1,1,0,0
4099,108504,292280,345099,68,0,44.47079551,0.00464243,44.47079551,1,1,0,0
4099,108505,292281,345100,68,0,25.72069326,-0.01116757,25.72069326,1,1,0,0
4099,108506,292282,345101,68,0,41.23492781,0.02619643,41.23492781,1,1,0,0
4099,108507,292283,345102,68,0,29.39225144,-0.017457742,29.39225144,1,1,0,0
4099,108508,292284,345103,68,0,47.14146912,0.009228304,47.14146912,1,1,0,0
4182,108509,292285,345104,68,0,29.23023487,-0.01157215,29.23023487,1,1,0,0
4182,108510,292286,345105,68,0,52.1027027,0.00222,52.1027027,1,1,0,0
4182,108511,292287,345106,68,0,25.4184881,-0.006359874,25.4184881,1,1,0,0
4182,108512,292288,345107,68,0,48.03470313,0.00577843,48.03470313,1,1,0,0
4182,108513,292289,345108,68,0,30.78174484,-0.013147672,30.78174484,1,1,0,0
4182,108514,292290,345109,68,0,55.34676157,0.004599444,55.34676157,1,1,0,0
4272,108515,292291,345110,68,0,26.32560332,-0.00457443,26.32560332,1,1,0,0
4272,108516,292292,345111,68,0,21.78862389,-0.00387243,21.78862389,1,1,0,0
4272,108517,292293,345112,68,0,30.04731405,-0.01369643,30.04731405,1,1,0,0
4272,108518,292294,345113,68,0,54.39685039,0.001016,54.39685039,1,1,0,0
4272,108519,292295,345114,68,0,26.01500001,-0.005289756,26.01500001,1,1,0,0
4272,108520,292296,345115,68,0,41.01394882,0.00930043,41.01394882,1,1,0,0
4571,108521,292297,345116,68,0,24.76188523,-0.007842,24.76188523,1,1,0,0
4571,108522,292298,345117,68,0,47.02295455,0.00352,47.02295455,1,1,0,0
4571,108523,292299,345118,68,0,30.32411515,-0.014319444,30.32411515,1,1,0,0
4571,108524,292300,345119,68,0,47.06576219,0.007236,47.06576219,1,1,0,0
4571,108525,292301,345120,68,0,20.42018705,-0.006098128,20.42018705,1,1,0,0
4571,108526,292302,345121,68,0,44.03935349,0.01482843,44.03935349,1,1,0,0
4636,108527,292303,345122,68,0,26.50421508,-0.00880486,26.50421508,1,1,0,0
4636,108528,292304,345123,68,0,42.85746269,0.004288,42.85746269,1,1,0,0
4636,108529,292305,345124,68,0,30.51490264,-0.019266182,30.51490264,1,1,0,0
4636,108530,292306,345125,68,0,47.12912116,0.00666643,47.12912116,1,1,0,0
4636,108531,292307,345126,68,0,25.73907284,-0.009547486,25.73907284,1,1,0,0
4636,108532,292308,345127,68,0,43.18854024,0.017309258,43.18854024,1,1,0,0
4650,108533,292309,345128,68,0,29.29674783,-0.01288286,29.29674783,1,1,0,0
4650,108534,292310,345129,68,0,43.65327815,0.00425243,43.65327815,1,1,0,0
4650,108535,292311,345130,68,0,27.9504,-0.011149322,27.9504,1,1,0,0
4650,108536,292312,345131,68,0,43.57026819,0.011157692,43.57026819,1,1,0,0
4650,108537,292313,345132,68,0,26.95866542,-0.00880696,26.95866542,1,1,0,0
4650,108538,292314,345133,68,0,43.74645158,0.010895784,43.74645158,1,1,0,0
4653,108539,292315,345134,68,0,27.43529989,-0.01068843,27.43529989,1,1,0,0
4653,108540,292316,345135,68,0,43.88407668,0.00339443,43.88407668,1,1,0,0
4653,108541,292317,345136,68,0,20.36083515,-0.004717168,20.36083515,1,1,0,0
4653,108542,292318,345137,68,0,41.84294148,0.010436584,41.84294148,1,1,0,0
4653,108543,292319,345138,68,0,26.04397362,-0.006271942,26.04397362,1,1,0,0
4653,108544,292320,345139,68,0,46.988013,0.004698058,46.988013,1,1,0,0
4674,108545,292321,345140,68,0,22.06522327,-0.005912,22.06522327,1,1,0,0
4674,108546,292322,345141,68,0,40.69400251,0.00797,40.69400251,1,1,0,0
4674,108547,292323,345142,68,0,16.33731188,-0.003854,16.33731188,1,1,0,0
4674,108548,292324,345143,68,0,48.18870466,0.00772,48.18870466,1,1,0,0
4674,108549,292325,345144,68,0,20.05059666,-0.005028,20.05059666,1,1,0,0
4674,108550,292326,345145,68,0,44.41536885,0.003904,44.41536885,1,1,0,0
4694,108551,292327,345146,68,0,29.79111582,-0.01599215,29.79111582,1,1,0,0
4694,108552,292328,345147,68,0,42.62885086,0.007362,42.62885086,1,1,0,0
4694,108553,292329,345148,68,0,26.91557162,-0.009871046,26.91557162,1,1,0,0
4694,108554,292330,345149,68,0,43.06936108,0.01393529,43.06936108,1,1,0,0
4694,108555,292331,345150,68,0,25.6104541,-0.00852963,25.6104541,1,1,0,0
4694,108556,292332,345151,68,0,45.77597405,0.010133926,45.77597405,1,1,0,0
4755,108557,292333,345152,68,0,30.17822504,-0.01367086,30.17822504,1,1,0,0
4755,108558,292334,345153,68,0,23.73309298,-0.000511468,23.73309298,1,1,0,0
4755,108559,292335,345154,68,0,29.44380107,-0.010206738,29.44380107,1,1,0,0
4755,108560,292336,345155,68,0,41.16597237,0.010836182,41.16597237,1,1,0,0
4755,108561,292337,345156,68,0,28.305092,-0.007770186,28.305092,1,1,0,0
4755,108562,292338,345157,68,0,42.7531238,0.010647416,42.7531238,1,1,0,0
4758,108563,292339,345158,68,0,29.43197603,-0.01577843,29.43197603,1,1,0,0
4758,108564,292340,345159,68,0,46.0220834,0.00435643,46.0220834,1,1,0,0
4758,108565,292341,345160,68,0,28.74784355,-0.010886738,28.74784355,1,1,0,0
4758,108566,292342,345161,68,0,44.46468433,0.012881846,44.46468433,1,1,0,0
4758,108567,292343,345162,68,0,28.99312987,-0.013515602,28.99312987,1,1,0,0
4758,108568,292344,345163,68,0,44.45702895,0.01050477,44.45702895,1,1,0,0
4859,108569,292345,345164,68,0,18.44875156,-0.004608,18.44875156,1,1,0,0
4859,108570,292346,345165,68,0,16.841488,-0.00087258,16.841488,1,1,0,0
4859,108571,292347,345166,68,0,28.67505398,-0.013536892,28.67505398,1,1,0,0
4859,108572,292348,345167,68,0,19.35882943,-0.001579536,19.35882943,1,1,0,0
4859,108573,292349,345168,68,0,25.42702334,-0.00684139,25.42702334,1,1,0,0
4859,108574,292350,345169,68,0,42.07932678,0.00903354,42.07932678,1,1,0,0
5038,108575,292351,345170,68,0,27.83791664,-0.00910415,27.83791664,1,1,0,0
5038,108576,292352,345171,68,0,47.74388854,0.003158,47.74388854,1,1,0,0
5038,108577,292353,345172,68,0,29.56257538,-0.014511046,29.56257538,1,1,0,0
5038,108578,292354,345173,68,0,44.19996443,0.00612929,44.19996443,1,1,0,0
5038,108579,292355,345174,68,0,30.35879667,-0.014438562,30.35879667,1,1,0,0
5038,108580,292356,345175,68,0,42.92493084,0.012110182,42.92493084,1,1,0,0
5194,108581,292357,345176,68,0,30.80774728,-0.0288289,30.80774728,1,1,0,0
5194,108582,292358,345177,68,0,43.52218546,0.01905572,43.52218546,1,1,0,0
5194,108583,292359,345178,68,0,29.82660995,-0.025038848,29.82660995,1,1,0,0
5194,108584,292360,345179,68,0,41.36812181,0.035943776,41.36812181,1,1,0,0
5194,108585,292361,345180,68,0,31.99018686,-0.042746758,31.99018686,1,1,0,0
5194,108586,292362,345181,68,0,43.1802884,0.027351566,43.1802884,1,1,0,0
5291,108587,292363,345182,68,0,29.19551903,-0.01072357,29.19551903,1,1,0,0
5291,108588,292364,345183,68,0,41.22160413,0.00723643,41.22160413,1,1,0,0
5291,108589,292365,345184,68,0,22.0357039,-0.007254154,22.0357039,1,1,0,0
5291,108590,292366,345185,68,0,43.23707027,0.008449014,43.23707027,1,1,0,0
5291,108591,292367,345186,68,0,28.93052511,-0.012935056,28.93052511,1,1,0,0
5291,108592,292368,345187,68,0,49.06846451,0.006122892,49.06846451,1,1,0,0
5350,108593,292369,345188,68,0,27.18258686,-0.00930387,27.18258686,1,1,0,0
5350,108594,292370,345189,68,0,51.02658235,0.002893514,51.02658235,1,1,0,0
5350,108595,292371,345190,68,0,21.48660933,-0.004040396,21.48660933,1,1,0,0
5350,108596,292372,345191,68,0,46.04672587,0.010321444,46.04672587,1,1,0,0
5350,108597,292373,345192,68,0,21.65758278,-0.00397969,21.65758278,1,1,0,0
5350,108598,292374,345193,68,0,50.28594376,0.005643784,50.28594376,1,1,0,0
5436,108599,292375,345194,68,0,23.62044408,-0.00708258,23.62044408,1,1,0,0
5436,108600,292376,345195,68,0,42.1981982,0.00999,42.1981982,1,1,0,0
5436,108601,292377,345196,68,0,29.45502435,-0.016349504,29.45502435,1,1,0,0
5436,108602,292378,345197,68,0,48.22021277,0.004512,48.22021277,1,1,0,0
5436,108603,292379,345198,68,0,28.14813782,-0.013644256,28.14813782,1,1,0,0
5436,108604,292380,345199,68,0,44.4229868,0.014240276,44.4229868,1,1,0,0
5467,108605,292381,345200,68,0,23.45188515,-0.00695658,23.45188515,1,1,0,0
5467,108606,292382,345201,68,0,42.13626933,0.01002443,42.13626933,1,1,0,0
5467,108607,292383,345202,68,0,30.13644137,-0.01447514,30.13644137,1,1,0,0
5467,108608,292384,345203,68,0,60.14582268,0.004261444,60.14582268,1,1,0,0
5467,108609,292385,345204,68,0,29.67254395,-0.014819948,29.67254395,1,1,0,0
5467,108610,292386,345205,68,0,44.85098482,0.012948026,44.85098482,1,1,0,0
5517,108611,292387,345206,68,0,30.26889837,-0.01794944,30.26889837,1,1,0,0
5517,108612,292388,345207,68,0,40.86449635,0.02520243,40.86449635,1,1,0,0
5517,108613,292389,345208,68,0,30.10074216,-0.01639698,30.10074216,1,1,0,0
5517,108614,292390,345209,68,0,42.98806543,0.017221874,42.98806543,1,1,0,0
5517,108615,292391,345210,68,0,29.69523499,-0.018281004,29.69523499,1,1,0,0
5517,108616,292392,345211,68,0,44.14378619,0.015731658,44.14378619,1,1,0,0
5528,108617,292393,345212,68,0,29.97469683,-0.02085329,29.97469683,1,1,0,0
5528,108618,292394,345213,68,0,42.50958974,0.012864,42.50958974,1,1,0,0
5528,108619,292395,345214,68,0,29.53979328,-0.016593046,29.53979328,1,1,0,0
5528,108620,292396,345215,68,0,42.89086004,0.016390122,42.89086004,1,1,0,0
5528,108621,292397,345216,68,0,30.68013345,-0.020786376,30.68013345,1,1,0,0
5528,108622,292398,345217,68,0,44.87224481,0.013235598,44.87224481,1,1,0,0
5564,108623,292399,345218,68,0,25.1228517,-0.00873557,25.1228517,1,1,0,0
5564,108624,292400,345219,68,0,25.86516179,-0.000726352,25.86516179,1,1,0,0
5564,108625,292401,345220,68,0,29.10831358,-0.013493322,29.10831358,1,1,0,0
5564,108626,292402,345221,68,0,45.22183591,0.004012766,45.22183591,1,1,0,0
5564,108627,292403,345222,68,0,27.50105977,-0.011037476,27.50105977,1,1,0,0
5564,108628,292404,345223,68,0,43.35849441,0.011493604,43.35849441,1,1,0,0
5603,108629,292405,345224,68,0,26.22282621,-0.00802828,26.22282621,1,1,0,0
5603,108630,292406,345225,68,0,44.12147204,0.00349772,44.12147204,1,1,0,0
5603,108631,292407,345226,68,0,30.26785869,-0.016316182,30.26785869,1,1,0,0
5603,108632,292408,345227,68,0,46.00702233,0.004588336,46.00702233,1,1,0,0
5603,108633,292409,345228,68,0,29.18119617,-0.017719884,29.18119617,1,1,0,0
5603,108634,292410,345229,68,0,44.54802794,0.012874834,44.54802794,1,1,0,0
5620,108635,292411,345230,68,0,25.07829419,-0.00983886,25.07829419,1,1,0,0
5620,108636,292412,345231,68,0,44.44795511,0.00995486,44.44795511,1,1,0,0
5620,108637,292413,345232,68,0,29.52682299,-0.016234892,29.52682299,1,1,0,0
5620,108638,292414,345233,68,0,46.05198647,0.005544458,46.05198647,1,1,0,0
5620,108639,292415,345234,68,0,30.2409932,-0.018262504,30.2409932,1,1,0,0
5620,108640,292416,345235,68,0,45.77696755,0.0140504,45.77696755,1,1,0,0
5646,108641,292417,345236,68,0,30.18377775,-0.01756015,30.18377775,1,1,0,0
5646,108642,292418,345237,68,0,41.74640378,0.007202,41.74640378,1,1,0,0
5646,108643,292419,345238,68,0,27.99154041,-0.014698308,27.99154041,1,1,0,0
5646,108644,292420,345239,68,0,42.3942266,0.01441286,42.3942266,1,1,0,0
5646,108645,292421,345240,68,0,31.18504948,-0.025865634,31.18504948,1,1,0,0
5646,108646,292422,345241,68,0,45.45883763,0.012096028,45.45883763,1,1,0,0
5686,108647,292423,345242,68,0,24.03339451,-0.00551372,24.03339451,1,1,0,0
5686,108648,292424,345243,68,0,46.692,0.0032,46.692,1,1,0,0
5686,108649,292425,345244,68,0,29.61903299,-0.012141322,29.61903299,1,1,0,0
5686,108650,292426,345245,68,0,46.19793867,0.00343643,46.19793867,1,1,0,0
5686,108651,292427,345246,68,0,30.13545498,-0.013860044,30.13545498,1,1,0,0
5686,108652,292428,345247,68,0,42.94926284,0.007329444,42.94926284,1,1,0,0
10100000,108653,292429,345248,68,0,24.27072243,-0.004734,24.27072243,1,1,0,0
10100000,108654,292430,345249,68,0,17.01509434,-0.00106,17.01509434,1,1,0,0
10100000,108655,292431,345250,68,0,29.93902859,-0.011612,29.93902859,1,1,0,0
10100000,108656,292432,345251,68,0,16.55555556,-0.00162,16.55555556,1,1,0,0
10100000,108657,292433,345252,68,0,28.62864,-0.005,28.62864,1,1,0,0
10100000,108658,292434,345253,68,0,43.25757997,0.008628,43.25757997,1,1,0,0
10120000,108659,292435,345254,68,0,28.28263675,-0.00932572,28.28263675,1,1,0,0
10120000,108660,292436,345255,68,0,41.67718404,0.00679043,41.67718404,1,1,0,0
10120000,108661,292437,345256,68,0,25.04027822,-0.005049906,25.04027822,1,1,0,0
10120000,108662,292438,345257,68,0,43.18796133,0.011727014,43.18796133,1,1,0,0
10120000,108663,292439,345258,68,0,21.76333749,-0.00374173,21.76333749,1,1,0,0
10120000,108664,292440,345259,68,0,46.20417325,0.006753872,46.20417325,1,1,0,0
10150000,108665,292441,345260,68,0,20.52332215,-0.004768,20.52332215,1,1,0,0
10150000,108666,292442,345261,68,0,17.01509434,-0.00106,17.01509434,1,1,0,0
10150000,108667,292443,345262,68,0,16.97142857,-0.00364,16.97142857,1,1,0,0
10150000,108668,292444,345263,68,0,46.81574803,0.004572,46.81574803,1,1,0,0
10150000,108669,292445,345264,68,0,21.71267037,-0.003962,21.71267037,1,1,0,0
10150000,108670,292446,345265,68,0,56.31942594,0.003902,56.31942594,1,1,0,0
10200000,108671,292447,345266,68,0,26.84163371,-0.00787729,26.84163371,1,1,0,0
10200000,108672,292448,345267,68,0,40.71330724,0.00771843,40.71330724,1,1,0,0
10200000,108673,292449,345268,68,0,25.35499021,-0.004299322,25.35499021,1,1,0,0
10200000,108674,292450,345269,68,0,42.21975912,0.007077014,42.21975912,1,1,0,0
10200000,108675,292451,345270,68,0,27.96066713,-0.007647974,27.96066713,1,1,0,0
10200000,108676,292452,345271,68,0,49.34096187,0.003986678,49.34096187,1,1,0,0
10220000,108677,292453,345272,68,0,28.88568774,-0.00752243,28.88568774,1,1,0,0
10220000,108678,292454,345273,68,0,41.67963647,0.007042,41.67963647,1,1,0,0
